id_rna;nom_association;objet;code_objet_1;code_objet_2;date_creation;date_publication;code_postal;commune;statut
353P0353003039;FRANCS ET FRANCHES CAMARADES DU BOULEVARD DE VERDUN.;OFFRIR AUX ENFANTS ET ADOLESCENTS GARCONS ET FILLES, DES LOISIRS SAINS ET EDUCATIFS;019010;015000;;1958-11-06;35000;RENNES;A
353P0353003040;ASSOCIATION FRANCS ET FRANCHES CAMARADES DU BOULEVARD C;Offrir aux enfants et adolescents, garcons et filles, des loi- sirs sains et educatifs en continuant l'oeuvre d'instruction de l'ecole publique et en creant entre tous ses membres des relations amicales et une assistance mutuelle.;019010;015000;;;35000;RENNES;A
353P0353003042;FRANCS ET FRANCHES CAMARADES DE CLEUNAY;"Tance mutuelle. tant par une education morale,democratique,sociale et civique ;en creant entre tous ses membres des relations amicales et une assis-continuer l'oeuvre d'instruction de l'ecole publique en la comple-";020000;015070;;1958-11-06;35000;RENNES;A
353P0353003043;FRANCS ET FRANCHES CAMARADES DE LA RUE DE CHATILLON.;Sains et educatifs. offrir aux enfants et adolescents,garcons et filles des loisirs;020000;015000;;1958-11-06;35000;RENNES;A
353P0353003044;SECTION;Des ecoles qui se trouvent dans son secteur. administrer les oeuvres scolaires et post-scolaires crees aupres;011000;011010;;1958-11-06;35000;RENNES;A
353P0353003045;SECTION  NORD-EST DU CERCLE PAUL BERT;Des ecoles qui se trouvent dans son secteur. administrer les oeuvres scolaires et post-scolaires crees aupres;011000;011010;;1958-11-06;35000;RENNES;A
353P0353003046;SUD-EST DU CERCLE PAUL BERT;Administrer les oeuvres scolaires et post-scolaires.;011000;011010;;1958-11-06;35000;RENNES;A
353P0353003047;SECTION  SUD-OUEST DU CERCLE PAUL BERT;Administrer les oeuvres scolaires et post scolaires.;011000;011010;;1958-11-06;35000;RENNES;A
353P0353003051;CULTURES ET LOISIRS.;Causeries educatives,projections de films,pret de livres. propager la culture par l'organisation de sorties,d'excursions,de;006000;016080;;1958-11-01;35000;RENNES;A
353P0353003053;ASSOCIATION NOTRE -DAME DE RENNES.;Dame de rennes . visiter et aider les pauvres et les malades de la paroisse.notre-;040000;040510;;1958-10-30;35000;RENNES;A
353P0353003054;AMICALE DES ANCIENS ELEVES DE L'ECOLE DE REEDUCATION PR;Resserrer les liens d'amitie entre ses membres.;014000;023000;;1958-11-25;35000;RENNES;A
353P0353003055;CLUB  DES BEAUX JEUDIS DE LA CAISSE D'ACTION SOCIALE DU CENTRE DE RENNES;"Activites au grand air;the~ID~tre,danse cinema";006000;006025;;1958-11-13;35000;RENNES;A
353P0353003059;ASSOCIATION ASSOCIATION DES COURS PROFESSIONNELS DES PR;Organisation d'un enseignement technique et professionnel comple- tant l'apprentissage a l'officine pour les preparateurs en pharma-cie.;017000;017145;;1958-12-14;35000;RENNES;A
353P0353003061;AMICALE;Grouper les familles du quartier de maurepas en vue de promenades et d'excursions.;007000;034240;;1959-01-11;35000;RENNES;A
353P0353003066;ASSOCIATION  CORPORATIVE DES ETUDIANTS EN PHYSIQUE CHIMIE BIOLOGIE DE RENNES.;Fense de leurs interets communs. developper des relations amicales entre ses membres.assurer la de-;015075;015070;;1959-02-01;35000;RENNES;A
353P0353003071;CHORALE SAINTE JEANNE D'ARC.;Formation artistique de ses membres.;006000;006030;;1959-02-21;35000;RENNES;A
353P0353003072;COMITE DE VIGILANCE ET D ACTION POUR LA PROTECTION DE L;"Soustraire les enfants malheureux a leur famille ;les faire diri- ger dans des institutions appropriees.";020000;020020;;1959-02-21;35000;RENNES;A
353P0353003076;ASSOCIATION CENTRE D'ETUDE AU SERVICE DE LA VULGARISATI;Etude des problemes qui preoccupent les familles rurales;023040;020000;;1959-04-07;35000;RENNES;A
353P0353003082;UNION;"Grouper sans distinction de formation ;les ingenieurs travailllantdier les problemes d'industrialisation.concourir au developpement des forces et des richesses de la bretagne. en bretagne.creer entre eux des liens d'amitie et d'entraide.etu-";022000;022542;;1959-04-22;35000;RENNES;A
353P0353003086;ASSOCIATION DES AMIS DE LUCIEN WOLFF;Perpetuer le souvenir de lucien wolff.;015000;000000;;1959-05-17;35000;RENNES;A
353P0353003089;COMITE DES FETES DE BETTON;Organiser des fetes communales;007000;009030;;1959-06-02;35830;BETTON;A
353P0353003090;D'ETUDES TECHNIQUES AGRICOLES DE SAINT THURIAL;Amelioration de la rentabilite des travaux;023020;022515;;1959-06-02;35310;SAINT-THURIAL;A
353P0353003096;ASSOCIATION  RENNAISE DES JOURNALISTES REPORTERS.;Leur profession. resserrer les liens entre ses adherents et faciliter l'exercice de;005000;005005;;1959-06-19;35000;RENNES;A
353P0353003099;COMITE DES FETES DE SAINT ARMEL.;Organisation de fetes locales;007000;009030;;1959-06-18;35230;SAINT-ARMEL;A
353P0353003100;UNION SPORTIVE DE SAINT ARMEL.;Pratique des sports;011000;011075;;1959-06-18;35230;BOURGBARRE;A
353P0353003102;COMITE  DE GESTION DES INSTALLATIONS SPORTIVES UNIVERSITAIRES DE LA VILLE  DE RENNES.;Versitaires de la ville de rennes. assurer la gestion et l'entretien des installations sportives uni-;030012;023040;;1959-07-10;35000;RENNES;A
353P0353003104;ASSOCIATION;Faciliter toutes recherches de caractere scientifique concernant la geographie appliquee;006000;010015;;1959-07-01;35000;RENNES;A
353P0353003106;ASSOCIATION FOOT-BALL CLUB DU RHEU.;Pratique des exercices physiques et du foot-ball.;011000;011075;;1959-07-11;35650;RHEU;A
353P0353003107;GROUPEMENT;Aider et organiser le travail technique economique et social des exploitations agricoles des c.e.t.a.adherents.;022000;022515;;1959-07-30;35000;RENNES;A
353P0353003108;ETOILE NOTRE - DAME.;Formation et developpement physique dans l'etablisement;015000;009025;;1959-07-03;35000;RENNES;A
353P0353003110;COMITE  DE LIAISON DES ORGANISATIONS DE JEUNESSE ET D'EDUCATION POPULAIRE  RENNES.;Education de la jeunesse.;015000;009025;;1959-08-02;35000;RENNES;A
353P0353003111;AMICALE;Maintien des relations amicales entre les maitresses et les anciennes eleves.;015070;015000;;1959-08-14;35000;RENNES;A
353P0353003112;ASSOCIATION  DES ENTREPRENEURS DE CARRELAGES MOSAIQUES REVETEMENTS DE SOL;Vaux. grouper les entrepreneurs pour leur faciliter l'execution des tra-;022515;023030;;1959-08-04;35000;RENNES;A
353P0353003114;COMITE  DES FETES DE SAINT GREGOIRE;Organisation de fetes locales;007000;009030;;1959-08-12;35760;SAINT-GREGOIRE;A
353P0353003120;ASSOCIATION DES SCIENCES JURIDIQUES ET ECONOMIQUES;Developper la culture juridique et economique.;004000;006000;;1959-10-03;35000;RENNES;A
353P0353003129;GROUPEMENT  DES PRIMEURISTES RENNAIS;Et fruits faire beneficier ses membres des avantages tarifaires consentis par la s.n.l.j.pour les receptions en gare de rennes des legumes;022542;023020;;1959-11-27;35000;RENNES;A
353P0353003134;KELH SEVENADUREL BREZONEG-ROAZON (CERCLE CULTUREL DE LANGUE BRETONNE);Defendre,enrichir,faire connaitre la langue bretonne et le patri- moine culturel breton et celtique;006000;009050;;1959-12-11;35000;RENNES;A
353P0353003139;BUREAU D'ETUDES INDUSTRIELLES ET ARTISANALES DU C.E.L.;Faciliter le developpement industriel artisanal et l'expansion economique de la bretagne;022542;022515;;1959-12-25;35000;RENNES;A
353P0353003140;ASSOCIATION TECHNIQUE.;Defendre les interets et les situations des maitres auxiliaires;030005;024035;;1959-12-04;35000;RENNES;A
353P0353003141;ASSOCIATION  CULTUELLE ORTHODOXE DE L'ASSOMPTION DE LA VIERGE RENNES;"Sions.celebration des services religieux.administration sacrementspromouvoir le culte orthodoxe en ille et vilaine.predications;mis-";040000;000000;;1959-12-20;35000;RENNES;A
353P0353003142;CLUB DE JEUNES FILLES SAINT ETIENNE;Education populaire des jeunes filles(sports,loisirs,formation culturelle);011000;009025;;;35000;RENNES;A
353P0353003144;ASSOCIATION FAMILIALE DU COURS PROFESSIONNEL MENAGER AG;Orienter,developper et defendre la formation menagere agricole desjeunes rurales de st cyr;015045;015000;;1959-12-20;35000;RENNES;A
353P0353003150;AMICALE;Octroyer des primes speciales aux vainqueurs d'epreuves (coureurs du cyclo-club rennais) d'accidents ou de deces des adherents aide aux amicalistes et a leur famille dans le besoin a la suite;011000;011180;;1960-01-06;35000;RENNES;A
353P0353003151;ASSOCIATION  DES INTERNES ET ANCIENS INTERNES DES HOPITAUX DE RENNES;Rer leurs conditions de vie assurer la liaison et la coordination entre les adherents.amelio-;023000;017000;;1960-01-08;35000;RENNES;A
353P0353003153;GROUPEMENT;Phiques vilaine les cours concernant la formation dans les industries gra-promouvoir,organiser,instaurer sur le plan departemental d'ille et;006000;006020;;1960-01-13;35000;RENNES;A
353P0353003163;ASSOCIATION FAMILIALE LAIQUE DU DEPARTEMENT D'ILLE ET VILAINE;Defendre les droits et les interets moraux et materiels des fam- illes rurales et urbaines;023040;002010;;1960-02-18;35000;RENNES;A
353P0353003164;ASSOCIATION AIDE AUX ANCIENS;Ainsi que les invalides de tout âge consideres comme economique- ment faibles aider et secourir les anciens necessiteux;020000;019000;;1960-02-11;35590;HERMITAGE;A
353P0353003165;HOT CLUB D'ILLE ET VILAINE;Faire connaitre et apprecier la veritable musique de jazz;006000;006030;;1960-02-20;35000;RENNES;A
353P0353003172;CHORALE A COEUR JOIE DE RENNES;Des chorales a coeur joie crees et animees par cesar geoffray etudier et propager le chant choral,selon l'esprit et les methodes;006000;006030;;1960-03-07;35000;RENNES;A
353P0353003173;CLUB;De garcons de rennes .creer et gerer un foyer en vue d'y recevoir les eleves du lycee;009005;007000;;1960-03-11;35000;RENNES;A
353P0353003175;CULTURE ET LOISIRS;"Propager la culture par l'organisation de sorties,d'excursions,de causeries educatives;projections de films,prets de livres";007000;034240;;1960-04-02;35000;RENNES;A
353P0353003192;CERCLE MUSICAL DE L'OUEST;Les conferences,la propagande,etc..,le gout et l'activite musicaleet developper par tous les moyens et notamment par les concerts, grouper les elements desireux de s'adonner a la culture musicale;006000;006030;;1960-04-29;35000;RENNES;A
353P0353003193;COMITE;Defendre dans les milieux etudiants,le veritable concept d'apoli- tisme dans la protection des droits et interets legitimes des etu-diants.;015075;000000;;1960-04-15;35000;RENNES;A
353P0353003200;ASSOCIATION;Rer le concours d'aides familiales aider la mere de famille rurale dans sa t~ID~che au foyer.lui procu-;020000;019000;;1960-04-29;35650;RHEU;A
353P0353003201;GROUPEMENT;Diffusion des connaissances techniques,economiques et sociales necessaires aux agriculteurs pour elever leur niveau de vie et ameliorer la productivite des exploitations;022000;022542;;1960-04-24;35510;CESSON-SEVIGNE;A
353P0353003205;CERCLE LAïQUE ETUDIANT DE RENNES;"Les droits et les interets moraux et materiels des etudiants defendre la laicite de l'ecole et de l'etat;etudier et defendre";024035;015000;;1960-05-13;35000;RENNES;A
353P0353003210;SERVICE SOCIAL DE COMPTABILITE DES CONSTRUCTEURS D'ILLE ET VILAINE;De leur logement).aider les personnes qui accedent a la propriete.faciliter aux adherents le remboursement de leurs emprunts(achat;032520;024035;;1960-06-04;35000;RENNES;A
353P0353003211;ASSOCIATION  SPORTIVE NOTRE-DAME DES MIRACLES;Organiser et controler la pratique des sports;011000;011005;;1960-05-28;35000;RENNES;A
353P0353003214;LA SAINTALBINAISE;Intellectuelle et morale des jeunes promouvoir,soutenir,favoriser l'education et la formation physique;018010;015035;;1960-06-19;35000;RENNES;A
353P0353003215;COMITE  INTERPROFESSIONNEL DU GRANIT DE L'OUEST;Faire connaitre le granit et la diversite de ses emplois;022515;023030;;1960-06-19;35000;RENNES;A
353P0353003218;ASSISTANCE AUX NOMADES;Tion toute assistance morale et materielle apporter aux forains nomades et gitans au cours de leur peregrina-;020000;019000;;1960-06-26;35000;RENNES;A
353P0353003219;COMITE;Brevet professionnel et desirant se perfectionner ameliorer les connaissances techniques des coiffeurs possedant le;022542;022515;;1960-07-12;35000;RENNES;A
353P0353003223;AMICALE;"Pour la france l'association;honorer la memoire des camarades du 311eme r.a.mortsresserer les liens d'amitie;venir en aide a tous les membres de";038000;038105;;1960-08-03;35000;RENNES;A
353P0353003225;CENTRE;Exploitation. fournir a ses membres les moyens de faciliter la gestion de leur;022000;023020;;1960-08-07;35510;THORIGNE-FOUILLARD;A
353P0353003230;ASSOCIATION;Natures creer,developper des oeuvres scolaires et post-scolaires de toutes;015000;000000;;1960-08-23;35000;RENNES;A
353P0353003239;GROUPEMENT DE DEFENSE SANITAIRE DU CANTON DE RENNES SUD-EST;Contribuer a la lutte contre toutes les maladies animales;022000;023020;;1960-09-10;35510;CESSON-SEVIGNE;A
353P0353003243;FEDERATION;Faire beneficier de la vulgarisation menagere agricole les person-nes du sexe feminin travaillant sur les exploitations agricoles;022000;023020;;1960-10-06;35000;RENNES;A
353P0353003244;ASSOCIATION;Des familles du sud-est etudier et defendre les droits et les interets moraux et materiels;023040;019005;;1960-10-02;35000;RENNES;A
353P0353003253;ASSOCIATION  SPORTIVE DES BEAUX-ARTS DE RENNES.(A.S.B.A.R);Organiser et favoriser la pratique des sports;011000;011005;;1960-11-26;35000;RENNES;A
353P0353003255;CULTURE ET LIBERTE CENTRE DE CULTURE OUVRIERE DE RENNES (C.L.C.C.O.);Re aider au developpement de l'enseignement et de l'education populai;009025;015025;;1960-12-08;35000;RENNES;A
353P0353003256;' GAZELEC - CHASSE '.;Rassembler les agents chasseurs e.g.f.de rennes;013005;000000;;1960-12-09;35000;RENNES;A
353P0353003258;EQUIPE ST VINCENT GROUPE DE LA METROPOLE;Visiter,aider les pauvres et les malades materiellement et morale-ment;020000;017020;;1960-12-16;35000;RENNES;D
353P0353003260;AMICALE  D'ENTRAIDE DES COUREURS DU VELOCE-CLUB RENNAIS;Faciliter le remplacement du materiel deteriore en course;011000;011180;;1960-12-27;35000;RENNES;A
353P0353003261;ASSOCIATION  SPORTIVE ET CULTURELLE DU CENTRE D'ENSEIGNEMENT HORTICOLE PRIVE  DE BRUZ;Pratiquer le foot-ball;011000;011075;;1961-01-13;35170;BRUZ;A
353P0353003264;ASSOCIATION;Sionnelle de ses membres veiller au maintien et a l'elevation de la qualification profes-;022000;022515;;1960-12-30;35000;RENNES;A
353P0353003265;OFFICE;"Associations d'architectes ou d'entrepreneurs coordonner les etudes et les efforts des federations;syndicats et";023040;022515;;1961-01-08;35000;RENNES;A
353P0353003266;LES JEUNES DE LA VALLEE DE LA SEICHE;Nes ruraux et rurales formation culturelle,sociale,professionnelle et economique des jeu;022000;023020;;1961-02-04;35150;CORPS-NUDS;A
353P0353003271;JEUNESSE ETUDIANTE BRETONNE DE RENNES;Developpement de la culture generale;015000;015075;;1961-02-01;35000;RENNES;A
353P0353003274;ASSOCIATION;"Defendre leurs interets representer les etudiants de cette corporation;de determiner et de";006000;006020;;1961-02-02;35000;RENNES;A
353P0353003275;CLUB;Intellectuelle et morale des jeunes promouvoir,favoriser soutenir l'education et la formation physique;018010;009005;;1961-02-07;35000;RENNES;A
353P0353003276;ASSOCIATION  EXTRA-METROPOLITAINE INTERNES DE LA RESISTANCE DE LA REGION OUEST. DE CEUX DE RAWA-RUSKA COMBATTANTS VOLONTAIRES DE LA RESISTANCE;Maintenir l'esprit de solidarite et d'entraide sociale;038000;038105;;1961-02-10;35000;RENNES;R
353P0353003277;AMICALE DU FOYER DU JEUNE TRAVAILLEUR DE RENNES;Suivre son action. regrouper les anciens du foyer de rennes et aider celui-ci a pour-;019010;009005;;1961-02-10;35000;RENNES;A
353P0353003279;ASSOCIATION  DES ANCIENS ELEVES ET AMIS DE L'ECOLE DE MASSO-KINESITHERAPIE DE  RENNES;Conserver les liens d'amitie des anciens eleves;015070;000000;;1961-02-12;35000;RENNES;A
353P0353003280;ASSOCIATION;Res. paration et l'execution des operations de constructions immobilie-amelioration de la productivite sous toutes ses formes dans la pre;022000;022515;;1961-02-25;35000;RENNES;A
353P0353003281;POUR L'ACTION SYNDICALE;Defendre au sein de l.u.n.e.f.les interets corporatifs & syndicaux;023005;000000;;1961-03-03;35000;RENNES;A
353P0353003284;FEDERATION;"Encouragement aux etudes superieures;developpement de la culture generale";015075;015087;;1961-03-03;35000;RENNES;A
353P0353003288;AR ROAZON;Entre tous ses membres des liens d'amitie et de solidarite. tion physique,intellectuelle et morale de la jeunesse et de creer sports et des activites socio-educatives,l'education et la forma-;011000;011105;;1961-03-10;35000;RENNES;A
353P0353003289;CULTURELLE DE LA JEUNESSE URBAINE;Promouvoir soutenir et favoriser la formation culturelle;016080;006000;;1961-03-15;35000;RENNES;A
353P0353003290;ASSOCIATION DES ANCIENS ETUDIANTS DE LA FACULTE DE PHARMACIE DE RENNES;Cie et d'instituer un prix des anciens eleves reunir au moins une fois l'an les anciens de la faculte de pharma-;015000;015070;;1961-03-25;35000;RENNES;A
353P0353003292;KART CLUB D'ARMOR;Vehicules dits 'kart' introduire et promouvoir en france les competititions entre;011000;011160;;1961-03-30;35000;RENNES;A
353P0353003297;AIDE ET SOINS AUX FAMILLES;Vent dans des conditions difficiles assurer les soins aux malades et l'aide aux familles qui se trou-;020000;019000;;1961-04-21;35000;RENNES;A
353P0353003300;DES CO - PROPRIETAIRES DE LA RESIDENCE NADAULT DE BUFFON;Defendre les interets des co-proprietaires de cet ensemble;014000;032520;;1961-04-28;35000;RENNES;A
353P0353003301;L'ACCORD CLUB;Promouvoir soutenir,favoriser l'education et la formation physique;018010;009005;;1961-05-02;35000;RENNES;A
353P0353003303;AMICALE;Per ce jeu dans la region. creer des loisirs pour les amateurs du jeu de palets et de develop;011000;011035;;1961-05-17;35520;MEZIERE;A
353P0353003306;UNION DEPARTEMENTALE FEDEREE DES GROUPEMENTS POUR LE DON DE SANG BENEVOLE D'ILLE ET VILAINE (UD35);"Grouper les amicales et associations de donneurs de sang benevolesd'ille et vilaine.convaincre de nouveaux donneurs de sang benevo- les;promouvoir les dons de sang,plasmaet cellules sanguines;creer amicales et associations nouvelles.";020000;017065;;1961-05-15;35000;RENNES;R
353P0353003308;GROUPEMENT DE DEFENSE SANITAIRE DU CANTON DE RENNES NORD-EST;Contribuer a l'amelioration de l'etat sanitaire du cheptel;022000;023020;;1961-05-20;35760;SAINT-GREGOIRE;A
353P0353003311;UNION  SPORTIVE LORANS;Pratiquer des exercices physiques, notamment du football;011000;011075;;1961-06-01;35000;RENNES;A
353P0353003312;CERCLE DE FORMATION ET D'ETUDES SOCIALES ET ECONOMIQUES  (C.F.E.S.E.);Developper la culture economique et sociale de ses membres;023040;016000;;1961-06-04;35000;RENNES;A
353P0353003313;CENTRE D'ACTION POUR LA DIFFUSION DES IDEES SYNDICALES ET DE SOUTIEN DE L'EDUCATION POPULAIRE (CADISSEP);Choisis par le conseil d'administration aider par tous les moyens possibles les associations et syndicats;023005;009025;;1961-06-04;35000;RENNES;A
353P0353003350;CLUB IMAGE;Promouvoir, soutenir, favoriser toutes les initiatives suscep- tibles de diffuser la culture cinematographique;006025;000000;;1961-09-29;35000;RENNES;A
353P0353003354;A.S.P.T.T. CYCLISME DE RENNES;Enseignement et pratique de l'education physique et du sport cy- cliste de competition;011180;000000;;1961-10-19;35000;RENNES;A
353P0353003362;COMITE DE GESTION DE LA SALLE OMNISPORTS;Gerer la salle omnisports pour tous usages sportifs ou culturels dans le cadre d'une convention entre le comite de gestion et la ville de rennes;011005;000000;;1961-11-23;35000;RENNES;A
353P0353003426;ASSOCIATION AGRR BRETAGNE-PAYS DE LOIRE;Representer l'agrr et assurer son developpement dans sa circons- cription. mettre en oeuvre une politique d'action sociale, gerer le fonds social qui lui est attribue par le conseil d'administration de;022545;000000;;1962-06-29;35000;RENNES;A
353P0353003444;A.S.A.V.P.A. D'ILLE-ET-VILAINE  ASSOCIATION DE SALARIES DE L'AGRICULTURE POUR LA VULGARISATION DU  PROGRES AGRICOLE;Donner aux salaries de l'agriculture une formation technique, eco-nomique et sociale;014030;000000;;1962-10-21;35000;RENNES;A
353P0353003491;LIGUE MOTOCYCLISTE REGIONALE DE BRETAGNE;Encourager la pratique du motocyclisme dans la region;011160;023040;;1963-03-14;35000;RENNES;A
353P0353003503;ASSOCIATION SPORTIVE COMMUNALE DE SAINT ERBLON  (A.S.C. SAINT ERBLON);ORGANISER ET FAVORISER LA PRATIQUE DES SPORTS;011075;000000;;1963-05-17;35230;SAINT-ERBLON;A
353P0353003545;EQUIPE SAINT-VINCENT, GROUPE SAINT-GERMAIN;Visiter les malades et les pauvres a domicile et leur porter des secours en especes et en nature;019000;000000;;1963-10-08;35000;RENNES;A
353P0353003548;C.R.A.C. 10/15 (CINEMA RESERVE AUX CINEPHILES DE 10 A  15 ANS);FAVORISER L'EXPANSION DU CINEMA EDUCATIF, DE GROUPER TOUTES LES PERSONNES PHYSIQUES ET MORALES QUI ADHERERONT A SES STATUTS ET ACCEPTERONT SON REGLEMENT INTERIEUR, EN VUE D'UNE EFFICACITE PLUS GRANDE DANS LA LIGNE DE L'EDUCATION POPULAIRE PAR L'ECRAN;006025;000000;;1963-11-03;35000;RENNES;A
353P0353003551;ASSOCIATION DE GESTION DU LYCEE HORTICOLE ET SAINT PIERRE DE BRUZ;DEVELOPPER ET PROMOUVOIR LA FORMATION FEMININE AGRICOLE ET PROFESSIONNELLE EN MILIEU RURAL;014000;000000;;1963-11-20;35170;BRUZ;D
353P0353003556;MAISON DE LA CULTURE DE RENNES;Developpement et diffusion de la culture;009000;000000;;1963-11-27;35000;RENNES;A
